Idx,Name,Stdmode,Shape,Weight,Anicount,Source,Reserved,Looks,DuraMax,Ac,Ac2,Mac,Mac2,Dc,Dc2,Mc,Mc2,Sc,Sc2,Need,NeedLevel,Price,Stock,Color,OverLap,HP,MP,Light,Horse,Element,Expand1,Expand2,Expand3,Element1,Element2,Element3,Element4,Element5,Element6,Element7,Element8,Element9,Element10,Element11,Element12,Element13,Element14,Element15,Element16,Element17,Element18,Element19,Element20
833,荣誉勋章21号,30,0,1,0,0,0,393,50000,0,2,0,0,0,0,0,0,0,0,0,0,5000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,荣誉勋章22号,30,0,1,0,0,0,393,50000,0,0,0,2,0,0,0,0,0,0,0,0,5000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,荣誉勋章23号,30,0,1,0,0,0,393,50000,0,0,0,0,0,2,0,0,0,0,0,0,5000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,荣誉勋章24号,30,0,1,0,0,0,393,50000,0,0,0,0,0,0,0,2,0,0,0,0,5000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,荣誉勋章25号,30,0,1,0,0,0,393,50000,0,0,0,0,0,0,0,0,0,2,0,0,5000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,荣誉勋章31号,30,0,1,0,0,0,393,50000,1,2,0,0,0,0,0,0,0,0,0,0,5000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,荣誉勋章32号,30,0,1,0,0,0,393,50000,0,0,1,2,0,0,0,0,0,0,0,0,5000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,荣誉勋章33号,30,0,1,0,0,0,393,50000,0,0,0,0,1,2,0,0,0,0,0,0,5000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,荣誉勋章34号,30,0,1,0,0,0,393,50000,0,0,0,0,0,0,1,2,0,0,0,0,5000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,荣誉勋章35号,30,0,1,0,0,0,393,50000,0,0,0,0,0,0,0,0,1,2,0,0,5000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,荣誉勋章41号,30,0,1,0,0,0,393,50000,1,3,0,0,0,0,0,0,0,0,0,0,5000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,荣誉勋章42号,30,0,1,0,0,0,393,50000,0,0,1,3,0,0,0,0,0,0,0,0,5000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,荣誉勋章43号,30,0,1,0,0,0,393,50000,0,0,0,0,1,3,0,0,0,0,0,0,5000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,荣誉勋章44号,30,0,1,0,0,0,393,50000,0,0,0,0,0,0,1,3,0,0,0,0,5000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,荣誉勋章45号,30,0,1,0,0,0,393,50000,0,0,0,0,0,0,0,0,1,3,0,0,5000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,雷霆项链,20,0,1,0,0,0,781,7000,0,0,0,0,3,7,0,0,0,0,1,45,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,雷霆护腕,26,0,1,0,0,0,766,7000,0,2,0,2,1,4,0,0,0,0,1,45,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,雷霆战戒,22,0,1,0,0,0,773,7000,0,0,0,0,0,8,0,0,0,0,1,45,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,雷霆战靴,62,0,2,0,0,0,752,7000,0,3,0,0,1,0,0,0,0,0,1,45,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,雷霆腰带,64,0,2,0,0,0,761,7000,2,3,0,1,1,0,0,0,0,0,1,45,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,烈焰项链,20,0,1,0,0,0,775,5000,0,3,0,0,0,0,1,9,0,0,2,30,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,烈焰护腕,26,0,1,0,0,0,762,5000,0,2,0,0,0,0,2,4,0,0,2,30,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,烈焰魔戒,22,0,1,0,0,0,771,5000,0,1,0,0,0,0,1,7,0,0,2,30,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,烈焰魔靴,62,0,1,0,0,0,750,5000,0,3,0,0,0,0,1,0,0,0,2,30,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,烈焰腰带,64,0,1,0,0,0,759,5000,2,2,0,1,0,0,1,0,0,0,2,30,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,光芒项链,20,0,1,0,0,0,779,6000,0,3,0,0,0,0,0,0,2,8,3,28,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,光芒护腕,26,0,1,0,0,0,764,6000,1,3,0,0,0,0,0,0,2,4,3,28,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,光芒道戒,22,0,1,0,0,0,772,6000,0,2,0,0,0,0,0,0,1,8,3,28,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,光芒道靴,62,0,1,0,0,0,751,6000,1,3,0,0,0,0,0,0,1,0,3,28,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,光芒腰带,64,0,1,0,0,0,760,6000,2,2,0,1,0,0,0,0,1,0,3,28,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,布鞋,62,0,1,0,0,0,560,6000,0,1,0,0,0,0,0,0,0,0,0,15,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,鹿皮靴,62,0,1,0,0,0,561,6000,0,2,0,0,0,0,0,0,0,0,0,22,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,紫绸靴,62,0,1,0,0,0,562,8000,0,3,0,0,0,0,0,0,0,0,0,30,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,避魂靴,62,0,2,0,0,0,563,10000,1,3,0,0,0,0,0,0,0,0,0,35,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,兽皮腰带,64,0,1,0,0,0,550,6000,0,1,0,0,0,0,0,0,0,0,0,15,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,铁腰带,64,0,1,0,0,0,551,6000,0,2,0,0,0,0,0,0,0,0,0,22,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,青铜腰带,64,0,1,0,0,0,552,8000,1,2,0,1,0,0,0,0,0,0,0,30,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,钢铁腰带,64,0,2,0,0,0,553,8000,0,3,0,2,0,0,0,0,0,0,0,35,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,战神项链,19,0,3,0,0,0,682,8000,0,0,0,1,3,8,0,0,0,0,1,54,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,战神手镯,26,0,2,0,0,0,676,8000,0,1,0,0,1,5,0,0,0,0,1,54,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,战神戒指,22,0,2,0,0,0,670,8000,0,0,0,1,0,9,0,0,0,0,1,54,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,圣魔项链,20,0,1,0,0,0,683,6000,0,0,0,3,0,0,0,9,0,0,2,32,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,圣魔手镯,26,0,1,0,0,0,678,6000,0,2,0,2,0,0,1,5,0,0,2,32,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,圣魔戒指,22,0,1,0,0,0,672,6000,0,0,0,1,0,0,2,8,0,0,2,32,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,真魂项链,19,0,2,0,0,0,684,7000,0,1,0,0,0,0,0,0,1,8,3,30,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,真魂手镯,24,0,1,0,0,0,680,7000,0,0,0,2,0,0,0,0,1,5,3,30,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,真魂戒指,22,0,1,0,0,0,674,7000,0,0,0,1,0,0,0,0,2,9,3,30,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,镇天,5,35,36,0,0,0,73,20000,0,0,0,0,7,25,5,12,0,0,0,43,85000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,开天,5,34,73,0,0,0,72,35000,0,0,0,0,6,40,0,0,0,0,0,43,85000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,玄天,5,36,44,0,-4,0,74,25000,0,2,0,0,8,31,0,0,5,12,0,43,85000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,雷霆战甲(男),10,9,60,15,0,0,869,60000,5,12,4,8,1,3,0,0,0,0,0,42,35000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,雷霆战甲(女),11,9,60,16,0,0,870,60000,5,12,4,8,1,3,0,0,0,0,0,42,35000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,烈焰魔衣(男),10,9,20,5,0,0,871,40000,5,12,4,8,0,0,3,5,0,0,0,42,35000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,烈焰魔衣(女),11,9,20,6,0,0,872,40000,5,12,4,8,0,0,3,5,0,0,0,42,35000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,光芒道袍(男),10,9,35,1,0,0,590,50000,5,12,4,8,0,0,0,0,3,5,0,42,35000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,光芒道袍(女),11,9,35,2,0,0,591,50000,5,12,4,8,0,0,0,0,3,5,0,42,35000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,雷霆战甲+1(男),10,9,60,15,0,0,869,60000,6,13,4,9,1,4,0,0,0,0,0,44,40000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,雷霆战甲+1(女),11,9,60,16,0,0,870,60000,6,13,4,9,1,4,0,0,0,0,0,44,40000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,烈焰魔衣+1(男),10,9,20,5,0,0,871,40000,6,13,4,9,0,0,3,6,0,0,0,44,40000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,烈焰魔衣+1(女),11,9,20,6,0,0,872,40000,6,13,4,9,0,0,3,6,0,0,0,44,40000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,光芒道袍+1(男),10,9,35,1,0,0,590,50000,6,13,4,9,0,0,0,0,3,6,0,44,40000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,光芒道袍+1(女),11,9,35,2,0,0,591,50000,6,13,4,9,0,0,0,0,3,6,0,44,40000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,雷霆战甲+2(男),10,9,60,15,0,0,869,60000,7,14,5,10,1,5,0,0,0,0,0,46,40000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,雷霆战甲+2(女),11,9,60,16,0,0,870,60000,7,14,5,10,1,5,0,0,0,0,0,46,40000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,烈焰魔衣+2(男),10,9,20,5,0,0,871,40000,7,14,5,10,0,0,3,7,0,0,0,46,40000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,烈焰魔衣+2(女),11,9,20,6,0,0,872,40000,7,14,5,10,0,0,3,7,0,0,0,46,40000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,光芒道袍+2(男),10,9,35,1,0,0,590,50000,7,14,5,10,0,0,0,0,3,7,0,46,40000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,光芒道袍+2(女),11,9,35,2,0,0,591,50000,7,14,5,10,0,0,0,0,3,7,0,46,40000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,雷霆战甲+3(男),10,9,60,15,0,0,869,60000,8,15,6,12,1,6,0,0,0,0,0,48,50000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,雷霆战甲+3(女),11,9,60,16,0,0,870,60000,8,15,6,12,1,6,0,0,0,0,0,48,50000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,烈焰魔衣+3(男),10,9,20,5,0,0,871,40000,8,15,6,12,0,0,3,8,0,0,0,48,50000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904,烈焰魔衣+3(女),11,9,20,6,0,0,872,40000,8,15,6,12,0,0,3,8,0,0,0,48,50000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,光芒道袍+3(男),10,9,35,1,0,0,590,50000,8,15,6,12,0,0,0,0,3,8,0,48,50000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,光芒道袍+3(女),11,9,35,2,0,0,591,50000,8,15,6,12,0,0,0,0,3,8,0,48,50000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,凤天魔甲,10,11,23,50,0,0,596,50000,8,12,8,8,2,2,3,5,3,5,0,45,50000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,凰天魔衣,11,11,23,50,0,0,606,50000,8,12,8,8,2,2,3,5,3,5,0,45,50000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,天龙盔,15,0,3,0,0,0,743,10000,5,6,0,0,0,0,0,0,0,2,0,42,10000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,魔龙盔,15,0,3,0,0,0,743,10000,5,6,0,0,0,0,0,2,0,0,0,42,10000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,圣龙盔,15,0,3,0,0,0,743,10000,5,6,0,0,0,2,0,0,0,0,0,42,10000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,红宝石,53,0,1,0,0,0,585,10000,0,1,0,0,0,0,0,0,0,0,0,43,50000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,红宝石+1,53,0,1,0,0,0,586,10000,0,2,0,0,0,0,0,0,0,0,0,43,50000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,红宝石+2,53,0,1,0,0,0,587,15000,0,3,0,0,0,0,0,0,0,0,0,44,50000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,红宝石+3,53,0,1,0,0,0,588,15000,0,4,0,0,0,0,0,0,0,0,0,44,50000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,红宝石+4,53,0,1,0,0,0,589,20000,0,5,0,0,0,0,0,0,0,0,0,45,100000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,绿神石,53,0,1,0,0,0,615,10000,0,0,0,1,0,0,0,0,0,0,0,43,50000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,绿神石+1,53,0,1,0,0,0,616,10000,0,0,0,2,0,0,0,0,0,0,0,43,50000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919,绿神石+2,53,0,1,0,0,0,617,15000,0,0,0,3,0,0,0,0,0,0,0,44,50000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,绿神石+3,53,0,1,0,0,0,618,15000,0,0,0,4,0,0,0,0,0,0,0,44,50000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,绿神石+4,53,0,1,0,0,0,619,20000,0,0,0,5,0,0,0,0,0,0,0,45,100000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922,紫宝石,63,0,1,0,0,0,575,10000,0,1,0,1,0,0,0,0,0,0,0,43,50000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,紫宝石+1,63,0,1,0,0,0,576,10000,0,2,0,2,0,0,0,0,0,0,0,43,50000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,紫宝石+2,63,0,1,0,0,0,577,15000,0,3,0,3,0,0,0,0,0,0,0,44,50000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,紫宝石+3,63,0,1,0,0,0,578,15000,0,4,0,4,0,0,0,0,0,0,0,44,50000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,紫宝石+4,63,0,1,0,0,0,579,20000,0,5,0,5,0,0,0,0,0,0,0,45,100000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,蓝神石,63,0,1,0,0,0,610,10000,0,0,0,0,0,0,0,0,0,1,0,43,50000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,蓝神石+1,63,0,1,0,0,0,611,10000,0,0,0,0,0,0,0,0,0,2,0,43,50000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929,蓝神石+2,63,0,1,0,0,0,612,15000,0,0,0,0,0,0,0,0,0,3,0,44,50000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,蓝神石+3,63,0,1,0,0,0,613,15000,0,0,0,0,0,0,0,0,0,4,0,44,50000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931,蓝神石+4,63,0,1,0,0,0,614,20000,0,0,0,0,0,0,0,0,0,5,0,45,100000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,青宝石,63,0,1,0,0,0,580,10000,0,0,0,0,0,1,0,0,0,0,0,43,50000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,青宝石+1,63,0,1,0,0,0,581,10000,0,0,0,0,0,2,0,0,0,0,0,43,50000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934,青宝石+2,63,0,1,0,0,0,582,15000,0,0,0,0,0,3,0,0,0,0,0,44,50000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935,青宝石+3,63,0,1,0,0,0,583,15000,0,0,0,0,0,4,0,0,0,0,0,44,50000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,青宝石+4,63,0,1,0,0,0,584,20000,0,0,0,0,0,5,0,0,0,0,0,45,100000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,黄神石,63,0,1,0,0,0,620,10000,0,0,0,0,0,0,0,1,0,0,0,43,50000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938,黄神石+1,63,0,1,0,0,0,621,10000,0,0,0,0,0,0,0,2,0,0,0,43,50000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,黄神石+2,63,0,1,0,0,0,622,15000,0,0,0,0,0,0,0,3,0,0,0,44,50000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,黄神石+3,63,0,1,0,0,0,623,15000,0,0,0,0,0,0,0,4,0,0,0,44,50000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,黄神石+4,63,0,1,0,0,0,624,20000,0,0,0,0,0,0,0,5,0,0,0,45,10000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,天魔神甲(翼),10,6,62,7,0,0,85,35000,5,12,4,7,2,2,0,0,0,0,0,41,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,圣战宝甲(翼),11,6,62,8,0,0,88,35000,5,12,4,7,2,2,0,0,0,0,0,41,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944,法神披风(翼),10,7,21,11,0,0,86,26000,4,9,4,6,0,0,2,6,0,0,0,41,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,霓裳羽衣(翼),11,7,21,12,0,0,89,26000,4,9,4,6,0,0,2,6,0,0,0,41,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,天尊道袍(翼),10,8,37,17,0,0,87,30000,4,9,4,6,0,0,0,0,2,6,0,41,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947,天师长袍(翼),11,8,37,18,0,0,90,30000,4,9,4,6,0,0,0,0,2,6,0,41,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,天龙火衣(男),10,10,30,3,0,0,595,60000,10,15,8,12,3,8,4,9,4,9,0,45,200000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,天龙火衣(女),11,10,30,4,0,0,605,60000,10,15,8,12,3,8,4,9,4,9,0,45,200000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,天龙神剑,5,37,30,0,0,0,828,40000,0,3,0,0,10,50,5,12,5,12,0,45,200000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
